sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
21276,0.06911378,-0.0511271,0.45209664,0.108419,-0.4200876,-0.010540945,1.3878838,0.7525638,-0.5396553,-0.0059091155,1.622014,0.95808715,-0.7152042,0.044222143,1.4993384,0.9391462,0.083234355,0.0052103237,0.32754827,0.06583289
21277,0.014068019,-0.063180245,0.47736222,0.103645496,-0.4444889,-0.01319391,1.3803788,0.74105716,-0.5722856,-0.0052203014,1.5953563,0.9289779,-0.7562421,0.04048021,1.4955449,0.9066102,0.06912145,0.022760661,0.3459596,0.12212192
21278,0.007850467,-0.07673059,0.48945868,0.098876216,-0.41401818,-0.015841203,1.3870964,0.74470973,-0.5559974,-0.008808057,1.5900205,0.92295337,-0.71700245,0.0323897,1.4032648,0.8379883,0.085392684,0.0071717747,0.3207991,0.108273454
21279,-0.013452293,-0.058186874,0.57946813,0.16810136,-0.41721082,-0.017062487,1.4588728,0.8010057,-0.52720964,-0.004866643,1.6657579,0.97718406,-0.646461,0.0315737,1.4062343,0.83679557,0.10047329,0.008038176,0.3284025,0.046008445
21280,-0.04799616,-0.05533022,0.6580396,0.19385542,-0.46602118,-0.017039832,1.4870883,0.79362756,-0.55148315,-0.0012796238,1.7127217,1.0109743,-0.67647976,0.035719123,1.4974296,0.8778623,0.10248183,-0.0024186792,0.34161943,0.028318362
21281,-0.017847354,-0.06807722,0.6552425,0.20105599,-0.49416032,-0.018516028,1.5731963,0.85063314,-0.5966015,-0.0011617347,1.7327704,1.0250485,-0.7132673,0.038662378,1.5521703,0.8979063,0.07992935,0.04477045,0.38580135,0.09841272
21282,-0.0073305825,-0.07555211,0.66721785,0.1955949,-0.50992554,-0.021952853,1.6320336,0.87654,-0.5921619,-0.0021127902,1.7204269,1.0163413,-0.68176866,0.037673384,1.5120279,0.91716707,0.052089363,0.06066751,0.43148187,0.16113333
21283,0.010341093,-0.06446061,0.6099671,0.181377,-0.48704645,-0.0129449405,1.5934947,0.8892184,-0.5954993,0.0012669824,1.7253778,1.0302613,-0.71087027,0.03092386,1.5152776,0.9319912,0.017719207,0.050303973,0.43350768,0.20860934
21284,0.041475914,-0.04596114,0.6229102,0.18604565,-0.48028636,-0.021045223,1.6136516,0.8816213,-0.60855335,-0.00814254,1.8244075,1.0837,-0.7383629,0.01356666,1.635124,0.9927057,0.017040031,0.047347676,0.45221385,0.15910771
21285,0.023296738,-0.047033418,0.6486295,0.20192133,-0.48564768,-0.023689203,1.5414013,0.8324831,-0.6563095,-0.019638976,1.7999908,1.0777401,-0.78562397,0.013495155,1.6161423,0.9700489,-0.007696018,0.06425493,0.4370057,0.17514087
21286,0.025935723,-0.0419538,0.6370829,0.17244019,-0.45819792,-0.029942678,1.4486196,0.7674928,-0.6230826,-0.019383958,1.7763518,1.0305736,-0.71979195,0.009724898,1.5224501,0.9053587,0.037353147,0.050993573,0.4294844,0.12381653
21287,0.05186322,-0.05151521,0.544707,0.12937477,-0.44201046,-0.026069323,1.4255574,0.7444136,-0.61934215,-0.017369574,1.7378467,1.0062257,-0.7275117,0.011267186,1.4827368,0.88883626,-0.00050499645,0.08294621,0.41612044,0.13944039
21288,0.023282083,-0.064330906,0.583531,0.17740603,-0.38789755,-0.02303496,1.4118379,0.71880966,-0.59498554,-0.011313923,1.7545937,1.0050656,-0.7756138,0.00069309585,1.5220249,0.90241164,0.051618293,0.10395787,0.45631328,0.14707185
21289,-0.0020874015,-0.058675274,0.6274403,0.1915357,-0.40906817,-0.01727246,1.4423424,0.7613518,-0.57703567,-0.011982288,1.751653,0.9909573,-0.7231466,-0.0119709335,1.4637597,0.85624623,0.068289794,0.104769185,0.43044105,0.14740905
21290,0.04282635,-0.056374382,0.6096898,0.16332442,-0.39817452,-0.015376295,1.3652483,0.6995532,-0.53784764,-0.011021732,1.7029272,0.9489714,-0.64141124,0.0035055834,1.4304732,0.83961046,0.069813125,0.051164288,0.4292448,0.14476722
21291,0.025602926,-0.059634555,0.62420297,0.18843351,-0.48017326,-0.011370422,1.4668524,0.78130275,-0.5928825,-0.004432849,1.7017097,0.9798391,-0.6534133,0.009611217,1.4412789,0.8530777,0.061283328,0.010039841,0.3977954,0.16336063
21292,0.046062086,-0.07514043,0.62427074,0.18623185,-0.5156857,-0.0129435,1.5509663,0.8486656,-0.6146689,-0.0065097725,1.7395859,0.9981711,-0.64543295,0.034804374,1.4402905,0.8670274,0.063762106,-0.00465759,0.39943367,0.16937159
21293,0.012676025,-0.07852675,0.6424978,0.2033038,-0.5531486,-0.015453707,1.5750484,0.8924562,-0.63125336,-0.009755822,1.7549049,1.0247988,-0.63294333,0.03183856,1.452929,0.88614815,0.09427875,-0.011832969,0.385725,0.14829408
21294,-0.036036063,-0.08533252,0.7081403,0.23582408,-0.579142,-0.01501081,1.5683855,0.8960854,-0.6771264,-0.01036214,1.7512946,1.0560074,-0.66262114,0.034414943,1.4738512,0.92229486,0.09027754,-0.0019152231,0.3948203,0.13761257
21295,-0.05056433,-0.075528346,0.68834084,0.24382783,-0.5781461,-0.015767453,1.6011821,0.9262259,-0.67860687,-0.012073014,1.7532061,1.0663025,-0.7046243,0.03353529,1.5164696,0.9530542,0.084754094,-0.0020316122,0.4073931,0.15311632
21296,-0.079787746,-0.08474119,0.65460056,0.24005225,-0.5788984,-0.017716689,1.5519786,0.9325869,-0.70332634,-0.00816217,1.669844,1.0315865,-0.7822544,0.038467757,1.4726883,0.93597555,0.08749299,-0.016263582,0.36397156,0.12964624
21297,-0.020980656,-0.06782132,0.5709902,0.171007,-0.5222602,-0.020158049,1.4787588,0.8549715,-0.63763547,-0.0061636725,1.6484296,0.98306525,-0.6782448,0.02818897,1.3966461,0.8612032,0.10755562,-0.022903599,0.33645833,0.09679864
21298,-0.010082806,-0.07494647,0.597132,0.20712815,-0.5273776,-0.021359716,1.5018913,0.8708212,-0.6143281,-0.009726907,1.685028,1.0266006,-0.69004744,0.029057076,1.4946022,0.91248053,0.11144024,-0.03407441,0.35102966,0.0883613
21299,-0.0030038212,-0.060840063,0.6083602,0.20077755,-0.50275075,-0.019733854,1.5441539,0.8767591,-0.6266372,-0.00694338,1.7523787,1.0653796,-0.70667684,0.013475588,1.5506579,0.9431739,0.092725426,-0.012808028,0.36841255,0.08618348
21300,0.0052340096,-0.060993146,0.5938991,0.20603853,-0.5140297,-0.021217708,1.5388159,0.8941509,-0.6072434,-0.009013792,1.696677,1.0576485,-0.73048025,0.023881087,1.5637064,0.97567266,0.07638604,-0.023277223,0.35127115,0.096056454
21301,0.0040881974,-0.061358903,0.5705429,0.19079296,-0.5001547,-0.02221837,1.5352625,0.88153243,-0.6066379,0.00071925024,1.7321546,1.046557,-0.6991439,0.014675239,1.5319775,0.9377767,0.1792643,-0.05562436,0.3388963,0.0047614253
21302,-0.010071317,-0.05264249,0.6429459,0.21233691,-0.51395595,-0.021042494,1.5924942,0.8946054,-0.57830936,-0.003367009,1.72,1.0389857,-0.67207956,0.015642565,1.5122783,0.92093885,0.12429435,0.004543127,0.33811375,0.056764796
21303,-0.020157803,-0.051815156,0.668586,0.237097,-0.49469486,-0.020150961,1.6012024,0.91324985,-0.5589381,-0.0051295585,1.732704,1.0348929,-0.638387,0.020749897,1.5516342,0.95485157,0.13593072,0.010326573,0.3686966,0.04880112
21304,-0.04778058,-0.07006705,0.68563926,0.24691577,-0.5379167,-0.022194033,1.566487,0.92846715,-0.6026454,-0.0018321401,1.6829786,1.0311357,-0.6977393,0.014875557,1.5274858,0.95254296,0.114097185,5.2882617e-05,0.3612161,0.10191382
21305,-0.06762675,-0.073636204,0.6454205,0.22950271,-0.5631732,-0.017460259,1.5574607,0.9307137,-0.6270515,-0.006743929,1.6529012,1.0398495,-0.7413263,0.031776577,1.5206908,0.9621212,0.12362639,-0.027568532,0.31157297,0.11961412
21306,-0.08290452,-0.08292483,0.6836169,0.2409323,-0.56434876,-0.017807946,1.571174,0.93405604,-0.65110517,-0.004128147,1.6647989,1.031379,-0.7335748,0.02893746,1.4950665,0.957833,0.09206854,-0.018783608,0.3175986,0.12794222
21307,-0.09681549,-0.08519392,0.7077128,0.23974589,-0.5820453,-0.020119783,1.6129893,0.95944583,-0.6893454,-0.0105733825,1.7019169,1.0383275,-0.7477358,0.026478434,1.474663,0.9531568,0.06829645,0.01122642,0.34716034,0.16802426
21308,-0.11205734,-0.08270185,0.76082176,0.26948944,-0.580928,-0.026425444,1.5735741,0.93532443,-0.69420266,-0.01610271,1.6797509,1.0514156,-0.7447062,0.026090905,1.4306265,0.93169415,0.049991056,0.030858291,0.37434116,0.17597818
21309,-0.10790939,-0.09215277,0.7396359,0.27054417,-0.55035293,-0.029964196,1.5809377,0.94137394,-0.69887275,-0.014542418,1.6623468,1.0470922,-0.7792569,0.01842394,1.4125729,0.92133015,0.0720125,0.035821084,0.38315502,0.16597052
21310,-0.14743418,-0.09799034,0.7880375,0.31438076,-0.5537773,-0.030139541,1.5589486,0.922006,-0.6887188,-0.014212074,1.6759245,1.0320907,-0.76367486,0.021211024,1.4537902,0.923727,0.07447504,0.03237696,0.38143283,0.14724547
21311,-0.17533131,-0.07630044,0.8800011,0.37501007,-0.5740671,-0.017089708,1.6070379,0.9616932,-0.6758455,-0.012244313,1.6945308,1.0218428,-0.72477466,0.022172667,1.4773699,0.9271837,0.06824102,0.02633414,0.41995656,0.21156634
21312,-0.19759542,-0.08242881,0.956886,0.42447588,-0.5684004,-0.012452799,1.6446807,0.9939887,-0.6609503,-0.013993213,1.7172679,1.0525308,-0.69160396,0.04557271,1.5046299,0.93087393,0.021135112,0.04276788,0.44268423,0.2504783
21313,-0.16631562,-0.07458107,0.97866076,0.42876634,-0.5359659,-0.016008371,1.6676774,0.9876226,-0.6529814,-0.008591014,1.7200546,1.06001,-0.7057231,0.04392791,1.4636825,0.896526,-0.07527336,0.09715928,0.5047488,0.35202256
21314,-0.15556769,-0.073155314,1.0099269,0.44429684,-0.52062243,-0.014681818,1.6562362,0.99285346,-0.61697865,-0.012721116,1.7438223,1.0694643,-0.658058,0.036088917,1.4774009,0.90051025,-0.07714004,0.10465782,0.49820068,0.36207536
21315,-0.13236997,-0.071162686,0.9567603,0.42663774,-0.53008735,-0.015061539,1.6174228,0.964629,-0.62883437,-0.0024792852,1.7107711,1.0576322,-0.6912241,0.036558412,1.4673985,0.9054183,-0.07408188,0.118559234,0.50323284,0.3780519
21316,-0.09646729,-0.090065494,0.83987576,0.37220588,-0.52501804,-0.021365114,1.6209284,0.97271955,-0.6186027,-0.0088931,1.6531765,1.0438194,-0.71052057,0.032192282,1.4700431,0.92794126,-0.06181242,0.120952904,0.4741084,0.3867787
21317,-0.09039457,-0.09224593,0.8000252,0.33284092,-0.5058209,-0.027306885,1.6489931,0.97706914,-0.60748607,-0.008626314,1.6689284,1.0414376,-0.74357045,0.029642772,1.4787174,0.9364621,-0.07037099,0.12772907,0.5065631,0.39704
21318,-0.073692255,-0.08340818,0.74300474,0.30904424,-0.5171971,-0.022609774,1.6171613,0.95582604,-0.61020476,-0.007303164,1.6590286,1.0404989,-0.69987196,0.023733765,1.4573268,0.90263224,-0.012780552,0.08467741,0.47780037,0.31682912
21319,-0.018335057,-0.0778295,0.6544437,0.22814834,-0.5145321,-0.015891708,1.6454103,0.96901894,-0.58099264,-0.006375776,1.6761515,1.0324731,-0.6990719,0.031117585,1.522189,0.95909333,0.027864596,0.028181346,0.41643244,0.2344971
21320,-0.0030384604,-0.07336654,0.6906043,0.23733863,-0.52975696,-0.012395508,1.6435176,0.96602595,-0.59769183,-0.004140877,1.694303,1.0498182,-0.667108,0.030341223,1.5316933,0.9442955,0.04536473,0.0155377025,0.41940713,0.17040916
21321,-0.06791954,-0.08831667,0.72955245,0.29246485,-0.56290096,-0.015902435,1.6589403,1.0068895,-0.62163246,0.0018328314,1.6367873,1.0350015,-0.70539117,0.03990103,1.4861883,0.9473955,0.071447775,-0.015230812,0.37222606,0.17353778
21322,-0.063142896,-0.08498828,0.72139794,0.27893835,-0.5334506,-0.018506212,1.5756042,0.963886,-0.61140156,0.0028893184,1.6115072,1.0251079,-0.68812704,0.031583596,1.4181712,0.9094798,0.101475164,-0.023657637,0.32696122,0.09562191
21323,-0.09208677,-0.08477468,0.68866986,0.2715328,-0.5810347,-0.021336554,1.5694381,0.95235074,-0.63533074,0.00047084404,1.6115879,1.035373,-0.71633315,0.03876355,1.4462768,0.92100114,0.16244356,-0.062256765,0.29641193,0.044745047
21324,-0.14518389,-0.08242609,0.7967823,0.31927207,-0.589056,-0.017155467,1.601253,0.9750178,-0.64847815,-0.005442882,1.701099,1.0545322,-0.69035465,0.03429098,1.5155721,0.96612126,0.16859189,-0.050782062,0.28899488,0.000739066
21325,-0.16613577,-0.08400618,0.9312055,0.4139074,-0.60054815,-0.022116935,1.6554517,0.9884784,-0.67267,-0.00038817563,1.7798188,1.102246,-0.7119908,0.04271031,1.5602683,0.988388,0.16000201,-0.037744474,0.3499602,0.085552566
21326,-0.08977558,-0.075518556,0.7688864,0.3049193,-0.5207729,-0.023547037,1.5888038,0.93006337,-0.6142794,-0.0007790271,1.707769,1.0522134,-0.6986175,0.034144856,1.4805238,0.9279741,0.124916956,-0.053078443,0.32122076,0.045112144
21327,-0.050334454,-0.06898006,0.72546595,0.2869601,-0.5462528,-0.024858285,1.5880803,0.90861315,-0.6530827,-0.004100159,1.7840291,1.0816689,-0.73685616,0.036314975,1.5655336,0.9720943,0.17513497,-0.07564247,0.3303969,0.023027778
21328,-0.06757978,-0.066953406,0.69836533,0.25349033,-0.5647198,-0.021428308,1.5777532,0.89801306,-0.6438144,-0.002942918,1.7399981,1.0524808,-0.69495326,0.03628299,1.5626036,0.95767313,0.18393724,-0.0613627,0.33643416,0.03176715
21329,-0.057705324,-0.04946089,0.7097693,0.23700947,-0.55293506,-0.026261246,1.6239884,0.9055134,-0.62201595,-0.0018843989,1.7389804,1.0430992,-0.71530926,0.02369193,1.5897257,0.99045473,0.093269184,-0.00904837,0.40001947,0.14382301
21330,-0.04639937,-0.043113906,0.65557325,0.22334887,-0.52824056,-0.026959745,1.6084322,0.90519595,-0.6238923,0.00020749372,1.6886661,1.018928,-0.7551054,0.0064016273,1.5064632,0.9397885,0.07371253,-0.009219636,0.35355407,0.12145167
21331,-0.053311758,-0.037153393,0.62502754,0.24421768,-0.52530277,-0.019613938,1.5560377,0.88129365,-0.60355425,-0.006176826,1.6782,1.0145819,-0.76254797,-0.00256747,1.5204954,0.93078196,0.10751886,-0.014926966,0.34944704,0.07086849
21332,-0.073494226,-0.038426183,0.66860473,0.23305002,-0.5282323,-0.017198138,1.5283469,0.8498593,-0.62852955,-0.0142088905,1.7111493,1.0492777,-0.7482445,0.008405936,1.5278469,0.91691256,0.11796315,-0.03590184,0.30540887,0.047305193
21333,-0.07918436,-0.048457917,0.7421322,0.2547199,-0.5003873,-0.010481954,1.5600876,0.8391761,-0.6281982,-0.0057455907,1.7773256,1.0641289,-0.7210276,0.015654316,1.5578873,0.9105163,0.046353396,0.04739046,0.3984667,0.13961671
21334,-0.053778242,-0.05953865,0.7435154,0.25794592,-0.5008706,-0.015376052,1.6122314,0.88050365,-0.6494312,-0.01244082,1.777764,1.0497899,-0.72400194,0.015788067,1.4849648,0.8832818,0.024502719,0.05697948,0.42515117,0.19145744
21335,-0.07831614,-0.061925426,0.7491107,0.27414867,-0.48266512,-0.016484674,1.5718386,0.88711286,-0.6404242,-0.009182641,1.7983377,1.0649955,-0.75049067,0.01437902,1.522301,0.91205055,0.08687649,0.061514705,0.4296923,0.19083762
21336,-0.063295774,-0.05904756,0.7169209,0.24523976,-0.48362017,-0.020339468,1.5069995,0.8397921,-0.63733435,-0.007449167,1.8056568,1.0582132,-0.7024286,0.013979988,1.503565,0.88514465,0.12679984,0.022008555,0.4052877,0.12306033
21337,-0.090593204,-0.05917485,0.7331217,0.26492822,-0.48302954,-0.025843786,1.5191264,0.83709747,-0.61128825,-0.011339077,1.7658709,1.042443,-0.68787897,0.016086796,1.4683179,0.8930336,0.0910721,0.042780645,0.42621937,0.16619822
21338,-0.036741134,-0.06325562,0.64554906,0.2064659,-0.4559192,-0.018964613,1.5176008,0.83784896,-0.5838226,-0.003916197,1.7375791,1.0164473,-0.6770487,0.019366376,1.475172,0.91312814,0.07886132,0.0380247,0.4200173,0.17367958
21339,0.006287906,-0.0717579,0.54962677,0.1568218,-0.43711105,-0.01521472,1.5277634,0.84202945,-0.6011139,-0.008822846,1.7333782,0.9980149,-0.6880023,0.03292521,1.4875017,0.9199204,0.0953042,-0.012579907,0.38464722,0.12923063
21340,0.036996838,-0.07536323,0.47800478,0.10266406,-0.4848892,-0.019489001,1.4885123,0.8578931,-0.67066866,-0.007994897,1.7165664,1.0001814,-0.70607877,0.03488858,1.4202414,0.87243456,0.17283288,-0.110573374,0.29882634,0.023374612
21341,0.14178212,-0.06456007,0.34192187,-0.004732638,-0.47363204,-0.012676739,1.4647115,0.8227515,-0.65283734,-0.0055187554,1.7508336,1.0052207,-0.6472668,0.04492815,1.4220535,0.8763044,0.171104,-0.12659264,0.28656605,-0.033038344
21342,0.15538108,-0.07386547,0.2731167,-0.032399442,-0.51143754,-0.017284371,1.447213,0.80950314,-0.6590184,-0.010268932,1.6517292,0.9704972,-0.726266,0.05113738,1.410577,0.88760996,0.13154206,-0.11870605,0.29548654,0.01598976
21343,0.20575114,-0.072183326,0.21498771,-0.064988755,-0.4870374,-0.024092373,1.5205976,0.8524642,-0.6047676,-0.006463292,1.6968367,0.97280127,-0.66184115,0.0451761,1.4216367,0.8973744,0.14774294,-0.07405069,0.330304,-0.02776373
21344,0.14082356,-0.072710946,0.23011327,-0.044187013,-0.51005363,-0.015533117,1.4663576,0.84057546,-0.6739376,-0.005916564,1.701514,0.990867,-0.721023,0.043588884,1.3868961,0.8619424,0.19589867,-0.11360048,0.29475927,-0.027924135
21345,0.12694548,-0.07097336,0.2557545,-0.036104787,-0.5131142,-0.018975813,1.4307477,0.80633813,-0.6753273,-0.00091636536,1.6905686,0.97705823,-0.7299387,0.04675406,1.3858559,0.8589955,0.18841392,-0.08603175,0.2559466,-0.048074808
21346,0.12088312,-0.058603596,0.30417928,-0.00026147356,-0.48874566,-0.021091081,1.3743378,0.7885751,-0.6402722,-0.0051115896,1.6109365,0.9553806,-0.78602016,0.052293696,1.4662578,0.91659606,0.13950251,-0.068077505,0.28096306,0.008318881
21347,0.1357547,-0.077152096,0.27741003,-0.03564628,-0.43822047,-0.017479291,1.3818449,0.7787573,-0.6142215,-0.006240034,1.6313877,0.9674412,-0.80873233,0.03027052,1.4735239,0.9054126,0.12996621,0.0006037113,0.32268554,0.06437446
21348,0.12857728,-0.059043873,0.31828502,0.010156951,-0.43839425,-0.01702615,1.3990794,0.78384805,-0.58276725,-0.006574039,1.6124845,0.9491097,-0.77168065,0.036179986,1.4563923,0.8983711,0.102059364,-0.015937205,0.34112045,0.041251723
21349,0.12397162,-0.06542797,0.39134693,0.037219387,-0.4412297,-0.024236746,1.409803,0.744756,-0.6081648,0.0014043252,1.683163,0.9548806,-0.7313062,0.029740969,1.4877026,0.8893171,0.1373451,-0.017686984,0.32481176,-0.05909824
21350,0.06536653,-0.068526044,0.5080682,0.117979236,-0.5431331,-0.026583701,1.5408902,0.8480474,-0.6407412,-0.0054430272,1.7391977,1.0084727,-0.7254904,0.037628695,1.5360243,0.9335864,0.15695418,-0.0385606,0.34957054,-0.0107362745
21351,0.064696044,-0.07561876,0.5467071,0.11951036,-0.5254483,-0.016327966,1.5641652,0.8642734,-0.67914784,-0.0016418848,1.7918808,1.0416574,-0.71698916,0.038369812,1.5569046,0.9371316,0.096394636,0.0022676338,0.3860224,0.09416148
21352,0.062012345,-0.0741495,0.5547202,0.14735062,-0.5119334,-0.02487123,1.5866297,0.8759594,-0.6365609,0.0010193165,1.7751318,1.0392442,-0.7115911,0.026147125,1.537432,0.91655004,0.0772862,0.03154301,0.39210367,0.10090911
21353,0.036802094,-0.056395836,0.5662492,0.16114567,-0.5033852,-0.028185787,1.5208008,0.84921366,-0.62594044,3.3391534e-06,1.7110304,1.0124476,-0.69085765,0.013307426,1.443539,0.8711288,0.07850419,0.006840372,0.35875836,0.058056794
21354,0.023345884,-0.051363897,0.6458682,0.2065561,-0.530781,-0.029340437,1.5512878,0.8602256,-0.5956598,-0.009815411,1.7196809,1.0032648,-0.65802777,0.012183898,1.4854119,0.8858199,0.11375675,0.016526172,0.3737024,0.051537108
21355,0.020089453,-0.046548862,0.63108003,0.16768551,-0.54824716,-0.020674162,1.6162544,0.8877844,-0.6074346,-0.016431997,1.7189265,1.0143253,-0.6357472,0.011534828,1.5042717,0.9083044,0.08293052,0.006488608,0.37709922,0.07246461
21356,0.0044371383,-0.06077451,0.6206828,0.17193311,-0.5232981,-0.014971798,1.5970336,0.87465173,-0.6327459,-0.015019524,1.7026821,1.006714,-0.65908575,0.014796514,1.4883977,0.88561493,0.06645227,0.026314221,0.34722123,0.11146947
21357,-0.020294935,-0.06551821,0.62574077,0.1954257,-0.51244456,-0.012576356,1.5957823,0.90992683,-0.60185486,-0.012375757,1.6604959,1.0026852,-0.7094212,0.008369219,1.4531977,0.886827,0.03426209,0.04446927,0.3725173,0.17331375
21358,-0.018817233,-0.06871577,0.6363364,0.20215793,-0.5108708,-0.021378435,1.5730448,0.879534,-0.6200919,-0.017699238,1.6872176,1.0012302,-0.6919205,0.021404412,1.4110361,0.85453856,0.05719601,0.037178155,0.38410008,0.122196205
21359,-0.018025728,-0.07095366,0.6680081,0.21181883,-0.5186286,-0.02666587,1.5895908,0.8979898,-0.61624104,-0.017858937,1.7563968,1.0365454,-0.7076974,0.02706306,1.5031203,0.9163569,0.07354425,0.051178724,0.43721265,0.11759076
21360,0.031769313,-0.06668303,0.61205155,0.16059849,-0.47105536,-0.028457178,1.5589522,0.86531156,-0.61615044,-0.016333425,1.7922217,1.0451224,-0.7282709,0.019264536,1.5337337,0.93129504,0.058139894,0.0506852,0.4369736,0.11107523
21361,0.08719167,-0.06951246,0.45468965,0.09025457,-0.43813783,-0.019825254,1.4523245,0.81560284,-0.5746066,-0.016089456,1.6903772,0.9956298,-0.70569724,0.028068034,1.494961,0.9021049,0.08823654,0.021394221,0.3734799,0.10610322
21362,0.09453901,-0.065315604,0.40739086,0.061971616,-0.46000597,-0.022610633,1.4625703,0.8331882,-0.5817965,-0.003979982,1.6696913,0.99501926,-0.6971271,0.027125778,1.4604276,0.87307787,0.12864932,-0.015658436,0.3511132,0.035614934
21363,0.05090179,-0.0740975,0.46535245,0.07841418,-0.48567644,-0.016490607,1.5000807,0.8522367,-0.618564,-0.0044546667,1.6516048,0.9809969,-0.7139724,0.01947863,1.3889768,0.8390726,0.10223109,0.011656892,0.32391298,0.099395275
21364,0.015558941,-0.067664355,0.5405734,0.12683704,-0.5044366,-0.017239852,1.5361773,0.8622101,-0.60174197,-0.005759743,1.6586386,0.9775215,-0.6884223,0.023465011,1.4115387,0.86793417,0.106259555,0.008603058,0.32852095,0.040682755
21365,0.003983081,-0.078946054,0.5417748,0.13048363,-0.532631,-0.021302145,1.489168,0.86295944,-0.6462238,-0.0035944285,1.6658913,0.9980101,-0.7318103,0.022804668,1.4194801,0.8762064,0.116365895,0.0012000458,0.28885242,0.042141255
21366,0.012768063,-0.07923908,0.56801337,0.14760348,-0.5515342,-0.020457227,1.5948023,0.9183215,-0.65279037,-0.0064329724,1.7292,1.0506122,-0.7396876,0.024985014,1.492141,0.9126494,0.12148629,-0.012972044,0.30294815,0.0021674195
21367,0.021760624,-0.079976976,0.588645,0.1526365,-0.5779832,-0.02047925,1.6178318,0.8985293,-0.71232975,-0.00879139,1.8542285,1.112286,-0.69522953,0.040045954,1.5597446,0.94387394,0.153417,-0.04688735,0.31985807,-0.024016635
21368,0.022489892,-0.07135012,0.55370665,0.13091242,-0.5786903,-0.017746937,1.6051329,0.9083226,-0.66396,-0.0026338364,1.8010798,1.0685993,-0.61948717,0.034729335,1.5085115,0.9111718,0.16709952,-0.08621807,0.28498808,-0.011418191
21369,0.042871684,-0.07351707,0.5317756,0.1405637,-0.5665988,-0.023055954,1.6031969,0.9042769,-0.67550576,-0.010137538,1.8063409,1.0728433,-0.6469803,0.031131467,1.5178825,0.9252122,0.16011609,-0.044639863,0.30832586,-0.0031836869
21370,-0.019401964,-0.06929369,0.613336,0.1964227,-0.5700327,-0.02833141,1.5838925,0.90317976,-0.66835344,-0.007574164,1.734543,1.0513612,-0.6960054,0.011136295,1.4919599,0.88957953,0.12359427,-0.0062800446,0.34683773,0.03228694
21371,0.0021604507,-0.059971932,0.5831861,0.1617242,-0.53061545,-0.02906804,1.5650291,0.8732789,-0.669259,-0.011084445,1.7493914,1.0307412,-0.7153013,0.011778148,1.5118787,0.89277464,0.09317748,0.028507087,0.3740927,0.015315401
21372,0.025102919,-0.05353389,0.5933733,0.14195803,-0.54125845,-0.024613502,1.5156716,0.82576185,-0.6864977,-0.010780521,1.761327,1.0250324,-0.73256916,0.013977235,1.5209441,0.915246,0.12345706,-0.016936727,0.33386654,-0.03829075
21373,0.010344093,-0.060437277,0.5915859,0.15519919,-0.5333941,-0.015908197,1.471368,0.8148059,-0.6511395,-0.008375336,1.7296627,1.0111092,-0.7199895,0.013303616,1.5003425,0.90177107,0.13054904,-0.032035418,0.2924985,-0.034126647
21374,0.00803959,-0.067408495,0.58875614,0.16790581,-0.53215754,-0.016824186,1.4728668,0.80136335,-0.629723,-0.0042802184,1.6820571,0.9871892,-0.6952295,0.022121022,1.4718938,0.87704,0.15501922,-0.029007625,0.3071865,-0.023963617
21375,-0.019881982,-0.08382559,0.59031147,0.16812637,-0.51666206,-0.015270104,1.5174744,0.8528832,-0.59296185,-0.0058012083,1.6533617,0.97775435,-0.65540636,0.013777854,1.4240241,0.85089743,0.16947633,-0.00985184,0.32343987,0.037834343
21376,-0.03486901,-0.057206675,0.6216262,0.18393861,-0.49136424,-0.020588825,1.5125427,0.85070556,-0.5369871,-0.0019641027,1.6403632,0.9637672,-0.6082623,0.018162886,1.4201372,0.8684516,0.13719371,0.0033897348,0.3218142,0.057690855
21377,-0.016280511,-0.06278474,0.6009936,0.18255404,-0.5138488,-0.021907693,1.500903,0.86832523,-0.58153397,-0.0040611397,1.688065,1.0143418,-0.7086355,0.021678843,1.4488338,0.9005467,0.14153658,-0.013658978,0.32248423,0.07987658
21378,0.0074856468,-0.06597922,0.62048656,0.18245693,-0.5270156,-0.022146644,1.5299202,0.85357094,-0.5910515,-0.002733524,1.7022758,1.0223712,-0.71994525,0.028867511,1.5317925,0.9277398,0.123505235,-0.022200366,0.32566404,0.055217966
21379,-0.009294622,-0.079914846,0.66726846,0.2083591,-0.551656,-0.021227594,1.5788444,0.87345207,-0.6433946,-0.0048941583,1.7611763,1.0603598,-0.6901012,0.029860457,1.511493,0.91098636,0.10645892,-0.014929945,0.37563527,0.10863216
21380,0.0023045423,-0.07125995,0.67144495,0.22505437,-0.5335191,-0.015925478,1.6397299,0.9194463,-0.61934257,-0.011457042,1.7866626,1.0777587,-0.64974046,0.031363096,1.5309904,0.91115165,0.04030593,0.009564195,0.4219954,0.18523358
21381,0.02694374,-0.058265217,0.6328792,0.20251782,-0.4664148,-0.019178027,1.5760319,0.86145425,-0.6238446,-0.0167179,1.7913945,1.0739102,-0.72135305,0.021267796,1.5665406,0.9212859,-0.020333262,0.0683762,0.4524261,0.22914389
21382,-0.01225678,-0.037839253,0.61964804,0.21880949,-0.4591088,-0.019830588,1.5295347,0.85653317,-0.5831849,-0.014860284,1.6989698,1.0144804,-0.6827762,0.008413354,1.4705623,0.867949,0.042516664,0.042649295,0.380483,0.12812398
